Score	AlignLen	totalMFE	seedMFE	totalGC	totalAU	totalGU	totalGaps	totalMismatches	seedGC	seedAT	seedGU	seedGaps	seedMismatches	Pos_1	Pos_2	Pos_3	Pos_4	Pos_5	Pos_6	Pos_7	Pos_8	Pos_9	Pos_10	Pos_11	Pos_12	Pos_13	Pos_14	Pos_15	Pos_16	Pos_17	Pos_18	Pos_19	Pos_20	Class
150.000000	19	5.50	-3.70	7	6	1	1	5	4	3	0	0	0	5	1	1	2	2	1	2	1	5	4	1	3	1	2	5	5	2	5	1	2	Non-Target
159.000000	20	7.10	-3.70	7	6	4	1	2	4	3	0	0	0	2	1	1	2	2	1	2	1	2	5	1	3	1	4	2	3	3	5	1	3	Non-Target
155.000000	18	12.00	-3.40	6	8	3	0	3	3	3	1	0	0	2	1	2	3	2	1	1	2	2	2	3	1	3	2	1	5	5	1	2	5	Non-Target
145.000000	20	11.10	-3.40	5	5	6	0	4	3	3	1	0	0	5	1	3	2	2	1	1	2	3	5	3	1	5	2	1	5	3	3	3	2	Non-Target
143.000000	20	6.14	-2.70	6	7	1	1	5	3	3	1	0	0	5	1	2	2	3	1	1	2	4	2	2	5	5	5	1	1	2	1	2	5	Non-Target
143.000000	20	6.60	-3.40	5	8	3	1	3	3	3	1	0	0	2	1	3	2	2	1	1	2	3	2	5	5	2	5	3	1	2	1	4	2	Non-Target
141.000000	20	7.50	-3.70	6	6	3	0	5	3	3	1	0	0	2	1	2	2	2	1	1	3	2	5	5	5	3	2	1	1	5	1	3	5	Non-Target
141.000000	19	7.00	-3.70	5	8	2	2	3	3	3	1	0	0	5	1	2	2	2	1	1	3	2	5	2	1	3	4	4	1	2	5	2	2	Non-Target
148.000000	19	4.70	-1.10	5	10	1	2	2	2	4	1	0	0	5	1	2	2	2	3	1	2	2	4	2	1	2	4	1	1	2	5	2	2	Non-Target
142.000000	20	8.20	-3.70	5	8	3	2	2	3	3	1	0	0	2	1	2	2	2	1	1	3	2	5	2	1	4	4	3	1	2	5	3	2	Non-Target
148.000000	19	4.70	-1.10	5	10	1	2	2	2	4	1	0	0	5	1	2	2	2	3	1	2	2	4	2	1	2	4	1	1	2	5	2	2	Non-Target
153.000000	20	6.10	-3.40	5	6	4	0	5	3	4	0	0	0	3	1	2	2	2	1	1	2	3	2	2	5	5	5	3	1	5	1	3	5	Non-Target
154.000000	19	6.60	-3.90	8	5	2	1	4	6	1	0	0	0	5	1	1	1	2	1	1	1	2	5	2	4	1	1	5	5	3	3	2	2	Non-Target
141.000000	12	8.60	-3.90	7	4	3	0	6	5	1	1	0	0	5	1	1	3	2	1	1	1	2	2	3	1	3	5	5	5	1	5	2	5	Non-Target
143.000000	18	7.70	-1.60	6	5	5	0	4	3	3	1	0	0	3	2	2	1	2	1	3	1	3	2	5	5	1	1	1	5	2	3	3	5	Non-Target
152.000000	19	4.80	-3.40	4	8	3	0	5	3	4	0	0	0	3	1	2	2	2	1	1	2	5	2	5	5	2	2	1	5	3	3	5	2	Non-Target
168.000000	21	7.50	-3.40	7	9	1	1	2	3	4	0	0	0	2	1	2	2	2	1	1	2	3	2	2	1	5	5	4	1	1	2	1	2	Non-Target
144.000000	18	7.30	-3.40	5	9	1	0	5	2	4	0	0	1	2	5	2	2	2	1	1	2	2	2	2	1	3	5	1	5	5	1	5	2	Non-Target
148.000000	21	11.60	-3.70	5	7	5	1	2	3	3	1	0	0	5	1	2	2	2	1	1	3	3	2	2	4	1	3	2	5	1	3	3	2	Non-Target
141.000000	19	5.00	-0.80	3	10	4	2	1	2	4	1	0	0	2	1	2	2	2	1	3	2	3	2	2	4	4	2	3	1	2	3	5	2	Non-Target
140.000000	21	11.44	-1.10	4	8	2	1	5	2	4	1	0	0	3	1	2	2	2	3	1	2	4	2	2	2	1	5	5	5	5	2	1	5	Non-Target
145.000000	19	5.20	 1.00	3	10	0	2	5	2	5	0	0	0	5	2	2	2	2	1	1	2	5	4	4	2	5	2	5	5	1	2	2	2	Non-Target
141.000000	18	7.30	 1.00	3	10	2	2	3	2	4	0	0	1	5	5	2	2	2	1	1	2	2	3	2	4	4	2	1	5	3	2	2	2	Non-Target
148.000000	13	6.40	-3.40	4	9	0	1	6	3	4	0	0	0	2	1	2	2	2	1	1	2	4	2	5	2	1	2	5	5	5	2	5	5	Non-Target
141.000000	20	5.10	-1.10	5	8	3	0	4	2	3	2	0	0	3	1	2	3	2	3	1	2	2	2	5	1	2	5	1	5	2	1	5	2	Non-Target
141.000000	16	5.80	-3.40	5	7	3	0	5	3	3	1	0	0	3	1	3	2	2	1	1	2	2	5	5	1	3	2	1	5	2	5	5	2	Non-Target
148.000000	13	6.40	-3.40	4	9	0	1	6	3	4	0	0	0	2	1	2	2	2	1	1	2	4	2	5	2	1	2	5	5	5	2	5	5	Non-Target
141.000000	20	5.10	-1.10	5	8	3	0	4	2	3	2	0	0	3	1	2	3	2	3	1	2	2	2	5	1	2	5	1	5	2	1	5	2	Non-Target
141.000000	16	5.80	-3.40	5	7	3	0	5	3	3	1	0	0	3	1	3	2	2	1	1	2	2	5	5	1	3	2	1	5	2	5	5	2	Non-Target
148.000000	13	6.40	-3.40	4	9	0	1	6	3	4	0	0	0	2	1	2	2	2	1	1	2	4	2	5	2	1	2	5	5	5	2	5	5	Non-Target
141.000000	16	5.80	-3.40	5	7	3	0	5	3	3	1	0	0	3	1	3	2	2	1	1	2	2	5	5	1	3	2	1	5	2	5	5	2	Non-Target
148.000000	13	6.40	-3.40	4	9	0	1	6	3	4	0	0	0	2	1	2	2	2	1	1	2	4	2	5	2	1	2	5	5	5	2	5	5	Non-Target
141.000000	20	5.10	-1.10	5	8	3	0	4	2	3	2	0	0	3	1	2	3	2	3	1	2	2	2	5	1	2	5	1	5	2	1	5	2	Non-Target
141.000000	16	5.80	-3.40	5	7	3	0	5	3	3	1	0	0	3	1	3	2	2	1	1	2	2	5	5	1	3	2	1	5	2	5	5	2	Non-Target
148.000000	13	6.40	-3.40	4	9	0	1	6	3	4	0	0	0	2	1	2	2	2	1	1	2	4	2	5	2	1	2	5	5	5	2	5	5	Non-Target
141.000000	20	5.10	-1.10	5	8	3	0	4	2	3	2	0	0	3	1	2	3	2	3	1	2	2	2	5	1	2	5	1	5	2	1	5	2	Non-Target
141.000000	16	5.80	-3.40	5	7	3	0	5	3	3	1	0	0	3	1	3	2	2	1	1	2	2	5	5	1	3	2	1	5	2	5	5	2	Non-Target
141.000000	20	5.10	-1.10	5	8	3	0	4	2	3	2	0	0	3	1	2	3	2	3	1	2	2	2	5	1	2	5	1	5	2	1	5	2	Non-Target
141.000000	16	5.80	-3.40	5	7	3	0	5	3	3	1	0	0	3	1	3	2	2	1	1	2	2	5	5	1	3	2	1	5	2	5	5	2	Non-Target
153.000000	20	6.65	 1.00	4	10	0	2	4	2	5	0	0	0	5	2	2	2	2	1	1	2	2	4	1	5	2	5	2	5	4	1	2	2	Non-Target
143.000000	20	4.86	-1.20	3	10	1	1	5	2	4	1	0	0	5	3	2	2	2	1	1	2	2	5	2	4	2	2	2	2	5	5	5	1	Non-Target
141.000000	20	5.10	-1.10	5	8	3	0	4	2	3	2	0	0	3	1	2	3	2	3	1	2	2	2	5	1	2	5	1	5	2	1	5	2	Non-Target
141.000000	16	5.80	-3.40	5	7	3	0	5	3	3	1	0	0	3	1	3	2	2	1	1	2	2	5	5	1	3	2	1	5	2	5	5	2	Non-Target
153.000000	20	6.65	 1.00	4	10	0	2	4	2	5	0	0	0	5	2	2	2	2	1	1	2	2	4	1	5	2	5	2	5	4	1	2	2	Non-Target
149.000000	20	6.30	-2.70	6	9	1	2	2	3	3	1	0	0	5	1	2	2	3	1	1	2	2	5	2	1	4	2	1	4	2	1	2	2	Non-Target
142.000000	9	4.80	-3.40	5	5	1	0	9	3	4	0	0	0	3	1	2	2	2	1	1	2	5	2	5	5	5	5	1	5	5	1	5	5	Non-Target
140.000000	19	6.90	-3.40	6	7	2	0	5	3	3	1	0	0	2	1	3	2	2	1	1	2	5	2	5	1	2	5	1	5	5	1	3	2	Non-Target
154.000000	19	7.20	-3.40	5	8	3	1	3	3	4	0	0	0	3	1	2	2	2	1	1	2	3	2	5	5	4	2	3	1	2	1	5	2	Non-Target
140.000000	17	5.10	-0.80	4	8	2	1	5	2	4	1	0	0	5	1	2	2	2	1	3	2	2	5	2	5	2	4	2	1	1	3	5	5	Non-Target
157.000000	20	10.60	-3.40	4	8	3	0	5	3	4	0	0	0	5	1	2	2	2	1	1	2	3	5	2	1	2	5	3	5	2	5	3	2	Non-Target
163.000000	14	5.50	-1.20	4	10	1	0	5	2	5	0	0	0	2	2	2	2	2	1	1	2	2	2	5	1	2	2	3	5	5	1	5	5	Non-Target
154.000000	13	5.80	-1.20	3	9	0	0	8	2	5	0	0	0	2	2	2	2	2	1	1	2	2	5	5	1	2	2	5	5	5	5	5	5	Non-Target
148.000000	14	5.70	-1.20	3	10	3	0	4	2	4	0	0	1	3	5	2	2	2	1	1	2	2	2	2	3	2	5	2	2	5	5	1	3	Non-Target
153.000000	20	9.70	-3.90	6	5	3	0	6	5	2	0	0	0	5	1	1	2	1	1	2	1	5	2	1	3	5	2	5	2	5	5	3	3	Non-Target
155.000000	16	9.00	 1.10	7	7	0	1	5	2	5	0	0	0	1	1	2	2	2	2	2	1	2	4	1	5	5	1	2	1	1	5	5	5	Non-Target
160.000000	17	5.50	-3.90	7	6	2	1	4	5	2	0	0	0	5	1	1	2	1	1	2	1	2	2	5	3	4	1	2	2	3	1	5	5	Non-Target
150.000000	17	11.90	-3.90	7	4	3	0	6	5	2	0	0	0	5	1	1	2	1	1	2	1	3	5	1	5	3	5	2	5	1	2	5	3	Non-Target
147.000000	23	12.85	-3.90	8	4	1	2	5	5	2	0	0	0	5	1	1	2	1	1	2	1	3	5	1	5	4	4	1	2	5	5	1	2	Non-Target
146.000000	22	10.40	-3.80	7	6	1	3	3	4	2	1	0	0	5	1	1	2	1	1	2	3	4	2	2	1	5	1	5	2	2	1	4	4	Non-Target
140.000000	7	10.70	-3.90	6	3	0	0	11	5	2	0	0	0	5	1	1	2	1	1	2	1	5	5	5	5	5	5	5	2	1	5	5	5	Non-Target
151.000000	16	8.80	-3.90	6	6	1	1	6	5	2	0	0	0	5	1	1	2	1	1	2	1	5	2	1	4	3	5	2	2	2	5	5	5	Non-Target
145.000000	16	4.80	 1.10	3	8	1	0	8	2	5	0	0	0	5	1	2	2	2	2	2	1	5	5	5	2	5	2	1	5	2	5	5	3	Non-Target
142.000000	9	4.70	 1.10	6	5	0	0	9	2	5	0	0	0	5	1	2	2	2	2	2	1	5	1	5	5	5	5	1	1	5	1	5	5	Non-Target
151.000000	20	-13.70	-3.90	9	3	2	1	5	5	2	0	0	0	5	1	1	2	1	1	2	1	5	4	1	5	1	2	5	3	1	5	1	3	Non-Target
141.000000	10	5.70	-3.60	6	5	1	1	7	3	4	0	0	0	5	1	2	2	1	2	2	1	4	1	2	5	5	5	5	1	5	1	3	5	Non-Target
144.000000	20	11.70	-1.30	7	7	1	1	4	3	2	1	0	1	5	5	1	2	1	3	2	1	2	5	1	4	2	1	2	2	5	1	2	1	Non-Target
140.000000	15	12.70	-3.90	4	6	4	0	6	4	2	1	0	0	5	3	1	2	1	1	2	1	5	3	3	2	5	2	2	2	5	5	5	3	Non-Target
140.000000	7	3.70	-0.80	5	6	1	0	8	3	4	0	0	0	2	1	2	1	2	2	1	2	5	5	5	5	5	2	1	5	5	5	1	3	Non-Target
160.000000	15	5.10	-0.80	7	6	2	0	5	3	4	0	0	0	2	1	2	1	2	2	1	2	5	1	1	5	1	2	1	3	5	3	5	5	Non-Target
141.000000	16	6.00	-0.80	3	7	1	0	9	3	4	0	0	0	5	1	2	1	2	2	1	2	5	5	5	5	5	2	3	2	2	5	5	5	Non-Target
154.000000	19	-5.00	-0.80	7	6	3	1	3	4	3	0	0	0	3	1	2	1	1	2	1	2	5	4	2	3	5	5	2	1	3	1	2	1	Non-Target
145.000000	8	7.40	-2.00	3	6	0	0	11	3	4	0	0	0	5	2	1	1	2	1	2	2	2	5	5	5	5	5	5	5	5	2	5	5	Non-Target
157.000000	17	14.70	-1.30	8	7	1	1	3	3	3	0	0	1	5	5	1	1	2	1	2	2	2	3	1	1	1	2	4	1	1	2	2	5	Non-Target
156.000000	11	9.00	-2.00	5	5	2	0	8	3	4	0	0	0	5	2	1	1	2	1	2	2	3	2	1	1	5	5	5	5	5	5	3	5	Non-Target
143.000000	20	7.90	-2.00	6	8	2	1	3	2	4	0	0	1	5	2	1	1	2	5	2	2	2	3	1	4	1	1	2	1	3	2	2	5	Non-Target
143.000000	19	5.30	-1.30	7	6	2	1	4	3	3	0	0	1	3	5	1	1	2	1	2	2	3	5	5	1	1	2	1	4	2	5	2	1	Non-Target
141.000000	20	15.90	-2.20	7	4	3	0	6	3	3	1	0	0	5	3	1	1	2	1	2	2	5	3	5	1	1	5	1	5	2	5	3	1	Non-Target
151.000000	20	9.09	-3.60	7	7	1	1	4	3	4	0	0	0	1	1	2	2	2	1	1	2	1	5	5	5	5	2	2	4	1	2	1	3	Non-Target
143.000000	14	3.40	-2.00	6	7	1	0	6	3	3	1	0	0	1	2	1	1	2	1	3	2	2	2	5	1	5	2	1	5	5	5	2	5	Non-Target
164.000000	22	2.90	-2.00	6	8	1	2	3	3	4	0	0	0	5	2	1	1	2	1	2	2	2	4	4	2	1	5	1	2	1	3	2	5	Non-Target
163.000000	23	4.30	-2.00	7	7	2	3	1	3	4	0	0	0	3	2	1	1	2	1	2	2	2	3	1	5	1	2	4	4	1	1	2	4	Non-Target
141.000000	20	6.50	-2.00	5	7	3	0	5	3	3	1	0	0	1	2	1	1	2	1	3	2	3	2	5	5	5	5	1	3	2	2	2	5	Non-Target
140.000000	17	9.50	-4.60	6	6	4	1	3	3	3	1	0	0	3	1	2	2	3	1	1	2	1	4	1	5	2	5	3	2	1	2	5	3	Non-Target
154.000000	16	13.40	-2.00	7	6	1	2	4	3	4	0	0	0	5	2	1	1	2	1	2	2	4	4	1	1	5	2	1	1	2	5	3	5	Non-Target
140.000000	7	2.70	-2.00	4	5	0	0	11	3	4	0	0	0	5	2	1	1	2	1	2	2	5	5	5	5	5	5	5	5	2	5	5	1	Non-Target
154.000000	20	12.20	-2.00	9	5	2	2	2	3	3	1	0	0	5	2	1	1	2	1	2	3	5	3	1	1	1	2	1	1	4	4	2	1	Non-Target
141.000000	16	8.10	-2.00	8	5	2	0	5	3	3	1	0	0	1	2	1	1	2	1	2	3	2	3	1	5	1	5	1	5	2	5	5	1	Non-Target
164.000000	15	4.60	-2.00	7	6	2	0	5	3	4	0	0	0	1	2	1	1	2	1	2	2	3	2	5	1	1	2	1	3	5	5	5	5	Non-Target
153.000000	18	2.70	-2.00	4	8	3	1	4	3	4	0	0	0	5	2	1	1	2	1	2	2	3	2	5	1	4	2	3	3	2	5	2	5	Non-Target
147.000000	10	10.40	-2.00	5	6	0	0	9	3	4	0	0	0	5	2	1	1	2	1	2	2	2	5	1	5	5	5	5	5	5	5	2	1	Non-Target
147.000000	20	9.50	-2.00	8	5	2	1	4	3	3	1	0	0	5	2	1	1	2	1	3	2	5	4	1	1	1	2	1	3	5	5	2	1	Non-Target
141.000000	16	4.50	-2.00	5	6	4	0	5	3	3	1	0	0	5	2	1	1	2	1	3	2	3	2	1	5	5	2	3	3	2	5	5	1	Non-Target
142.000000	18	7.30	-3.60	6	7	2	1	4	2	4	0	0	1	5	5	2	2	2	1	1	2	1	1	5	2	5	3	2	1	4	2	1	3	Non-Target
141.000000	17	5.20	-3.60	5	9	1	1	4	2	4	0	0	1	1	5	2	2	2	1	1	2	1	3	5	2	2	5	2	4	2	1	2	5	Non-Target
147.000000	16	6.42	-2.00	6	6	4	1	3	3	3	1	0	0	5	2	1	1	2	1	2	3	2	4	1	1	1	2	3	3	2	5	3	5	Non-Target
142.000000	9	10.50	-2.00	3	6	3	0	8	3	4	0	0	0	5	2	1	1	2	1	2	2	3	3	5	5	5	5	5	5	2	2	3	5	Non-Target
157.000000	18	8.60	-2.20	7	8	1	1	3	3	3	1	0	0	5	3	1	1	2	1	2	2	2	2	1	1	5	4	1	1	2	2	2	5	Non-Target
143.000000	10	5.09	-0.10	3	5	3	0	9	3	4	0	0	0	3	2	1	1	2	2	2	1	3	5	2	5	5	5	5	5	5	3	5	5	Non-Target
144.000000	19	3.40	-1.20	5	8	3	0	4	3	3	1	0	0	2	2	1	1	2	3	2	1	5	1	2	5	5	2	2	5	1	3	3	2	Non-Target
163.000000	18	10.30	-0.10	4	8	5	0	3	3	4	0	0	0	3	2	1	1	2	2	2	1	3	5	2	1	5	2	2	2	3	3	3	5	Non-Target
144.000000	17	4.30	-1.20	6	7	3	1	3	3	3	1	0	0	3	2	1	1	2	3	2	1	4	2	1	2	1	5	2	2	5	1	5	3	Non-Target
158.000000	17	3.90	-0.10	4	9	2	0	5	3	4	0	0	0	2	2	1	1	2	2	2	1	3	5	2	1	2	5	2	5	3	2	5	5	Non-Target
144.000000	17	5.70	-0.10	6	6	1	1	6	3	4	0	0	0	3	2	1	1	2	2	2	1	4	1	5	1	5	5	2	5	1	2	5	5	Non-Target
155.000000	18	4.20	-1.20	6	7	4	0	3	3	3	1	0	0	3	2	1	1	2	3	2	1	3	1	5	1	5	2	2	2	3	2	1	5	Non-Target
143.000000	10	6.40	-0.10	3	5	2	0	10	3	4	0	0	0	5	2	1	1	2	2	2	1	3	5	2	5	5	5	5	5	3	5	5	5	Non-Target
148.000000	19	6.70	-1.00	6	10	2	0	2	2	3	1	0	1	5	2	1	5	2	3	2	1	2	1	2	1	2	2	2	2	1	3	1	2	Non-Target
152.000000	19	4.70	-1.20	5	8	4	0	3	3	3	1	0	0	3	2	1	1	2	3	2	1	3	1	2	5	2	5	2	2	3	5	1	2	Non-Target
160.000000	19	4.40	-0.10	3	11	0	0	6	3	4	0	0	0	5	2	1	1	2	2	2	1	5	5	2	5	2	2	2	2	5	2	5	2	Non-Target
152.000000	19	6.90	-1.70	4	10	1	0	5	2	4	1	0	0	5	2	3	1	2	2	2	1	2	1	2	1	5	2	2	5	5	2	5	2	Non-Target
160.000000	19	4.40	-0.10	3	11	0	0	6	3	4	0	0	0	5	2	1	1	2	2	2	1	5	5	2	5	2	2	2	2	5	2	5	2	Non-Target
152.000000	19	6.90	-1.70	4	10	1	0	5	2	4	1	0	0	5	2	3	1	2	2	2	1	2	1	2	1	5	2	2	5	5	2	5	2	Non-Target
152.000000	19	6.90	-1.70	4	10	1	0	5	2	4	1	0	0	5	2	3	1	2	2	2	1	2	1	2	1	5	2	2	5	5	2	5	2	Non-Target
142.000000	9	4.30	-0.50	3	7	2	0	8	3	4	0	0	0	5	1	1	2	2	2	1	2	5	2	5	5	5	5	3	3	5	2	5	2	Non-Target
140.000000	18	-2.10	-0.10	5	9	1	2	3	2	4	1	0	0	2	2	1	1	2	2	2	3	4	4	2	1	2	2	5	2	1	5	1	5	Non-Target
142.000000	13	-1.00	-0.10	5	6	2	2	5	3	4	0	0	0	3	2	1	1	2	2	2	1	4	2	1	4	1	2	5	5	5	5	3	5	Non-Target
142.000000	13	-1.00	-0.10	5	6	2	2	5	3	4	0	0	0	3	2	1	1	2	2	2	1	4	2	1	4	1	2	5	5	5	5	3	5	Non-Target
141.000000	8	-4.60	-0.10	4	6	2	0	8	3	4	0	0	0	2	2	1	1	2	2	2	1	3	5	5	1	5	5	5	5	5	2	3	5	Non-Target
145.000000	16	7.90	-0.90	3	8	3	0	6	2	5	0	0	0	2	2	2	2	2	1	1	2	5	5	3	5	5	2	1	2	3	5	3	5	Non-Target
155.000000	18	13.70	-2.10	8	4	2	0	6	4	3	0	0	0	5	2	1	1	1	1	2	2	5	2	3	5	5	1	1	3	1	5	1	5	Non-Target
145.000000	8	9.00	-2.10	6	5	3	0	6	4	3	0	0	0	1	2	1	1	1	1	2	2	2	5	5	3	3	5	1	5	3	5	5	2	Non-Target
155.000000	18	13.70	-2.10	8	4	2	0	6	4	3	0	0	0	5	2	1	1	1	1	2	2	5	2	3	5	5	1	1	3	1	5	1	5	Non-Target
145.000000	8	9.00	-2.10	6	5	3	0	6	4	3	0	0	0	1	2	1	1	1	1	2	2	2	5	5	3	3	5	1	5	3	5	5	2	Non-Target
144.000000	19	6.89	-3.20	7	6	3	0	4	3	3	1	0	0	1	2	1	3	1	1	2	2	5	2	3	5	2	5	1	2	1	5	1	3	Non-Target
157.000000	19	6.00	-2.10	8	6	1	2	3	4	3	0	0	0	5	2	1	1	1	1	2	2	5	3	2	5	2	4	4	1	1	2	1	1	Non-Target
148.000000	19	5.50	-2.00	10	4	3	2	1	4	2	1	0	0	5	2	1	1	1	1	2	3	4	3	2	1	4	1	1	2	1	1	1	3	Non-Target
147.000000	10	11.10	-2.10	5	5	1	0	9	4	3	0	0	0	1	2	1	1	1	1	2	2	5	2	2	5	5	5	5	5	3	5	5	5	Non-Target
144.000000	16	9.30	-2.10	7	6	1	1	5	4	2	0	0	1	5	5	1	1	1	1	2	2	5	2	2	4	3	2	1	1	2	1	5	5	Non-Target
144.000000	16	9.30	-2.10	7	6	1	1	5	4	2	0	0	1	5	5	1	1	1	1	2	2	5	2	2	4	3	2	1	1	2	1	5	5	Non-Target
144.000000	18	9.60	-2.00	8	5	2	2	3	4	2	1	0	0	5	2	1	1	1	1	2	3	5	4	4	3	2	1	2	1	1	2	1	5	Non-Target
141.000000	19	14.10	-2.10	8	6	2	2	2	3	3	1	0	0	1	2	3	1	1	1	2	2	5	5	2	3	2	1	1	4	4	1	1	2	Non-Target
141.000000	14	10.40	-2.10	5	6	3	1	5	3	3	1	0	0	5	2	3	1	1	1	2	2	4	2	2	3	1	2	1	5	5	3	5	5	Non-Target
140.000000	17	6.60	-2.00	8	4	2	1	5	4	2	1	0	0	5	2	1	1	1	1	2	3	2	5	5	1	3	4	1	1	2	1	5	5	Non-Target
140.000000	16	8.80	-2.50	8	6	0	1	5	4	2	0	0	1	1	5	1	1	1	1	2	2	5	2	2	1	4	2	1	5	2	1	5	5	Non-Target
140.000000	19	8.10	-2.00	8	4	4	0	4	4	2	1	0	0	1	2	1	1	1	1	2	3	5	3	5	1	3	5	1	2	3	5	1	2	Non-Target
143.000000	18	5.30	 0.00	2	11	3	0	4	2	3	2	0	0	5	1	2	3	2	3	1	2	2	2	5	2	3	2	2	5	2	2	2	5	Non-Target
142.000000	16	5.80	-2.00	0	13	2	0	5	0	5	1	0	1	5	5	2	2	2	2	3	2	2	5	3	2	2	2	2	2	2	2	5	5	Non-Target
140.000000	22	5.60	-1.40	2	12	1	4	1	1	5	1	0	0	5	1	2	2	2	2	3	2	4	2	2	4	4	1	2	2	2	4	2	2	Non-Target
